step_id,case_id,step_name,step_status,performed_by,started_at,completed_at,notes,evidence_reference
CSE-01-CASE-0031-STP-4,CSE-01-CASE-0031,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-15T16:24:00Z,2026-08-15T16:36:00Z,Completed analysis for step 4,HASH-SHA256-314
CSE-01-CASE-0031-STP-5,CSE-01-CASE-0031,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-15T16:29:00Z,2026-08-15T16:44:00Z,Completed analysis for step 5,HASH-SHA256-315
CSE-01-CASE-0032-STP-1,CSE-01-CASE-0032,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-18T08:13:00Z,2026-08-18T08:16:00Z,Completed analysis for step 1,HASH-SHA256-321
CSE-01-CASE-0032-STP-2,CSE-01-CASE-0032,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-18T08:18:00Z,2026-08-18T08:24:00Z,Completed analysis for step 2,HASH-SHA256-322
CSE-01-CASE-0032-STP-3,CSE-01-CASE-0032,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-18T08:23:00Z,2026-08-18T08:32:00Z,Completed analysis for step 3,HASH-SHA256-323
CSE-01-CASE-0032-STP-4,CSE-01-CASE-0032,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-18T08:28:00Z,2026-08-18T08:40:00Z,Completed analysis for step 4,HASH-SHA256-324
CSE-01-CASE-0033-STP-1,CSE-01-CASE-0033,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-07T21:09:00Z,2026-08-07T21:12:00Z,Completed analysis for step 1,HASH-SHA256-331
CSE-01-CASE-0033-STP-2,CSE-01-CASE-0033,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-07T21:14:00Z,2026-08-07T21:20:00Z,Completed analysis for step 2,HASH-SHA256-332
CSE-01-CASE-0033-STP-3,CSE-01-CASE-0033,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-07T21:19:00Z,2026-08-07T21:28:00Z,Completed analysis for step 3,HASH-SHA256-333
CSE-01-CASE-0033-STP-4,CSE-01-CASE-0033,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-07T21:24:00Z,2026-08-07T21:36:00Z,Completed analysis for step 4,HASH-SHA256-334
CSE-01-CASE-0034-STP-1,CSE-01-CASE-0034,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-26T22:31:00Z,2026-08-26T22:34:00Z,Completed analysis for step 1,HASH-SHA256-341
CSE-01-CASE-0034-STP-2,CSE-01-CASE-0034,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-26T22:36:00Z,2026-08-26T22:42:00Z,Completed analysis for step 2,HASH-SHA256-342
CSE-01-CASE-0034-STP-3,CSE-01-CASE-0034,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-26T22:41:00Z,2026-08-26T22:50:00Z,Completed analysis for step 3,HASH-SHA256-343
CSE-01-CASE-0034-STP-4,CSE-01-CASE-0034,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-26T22:46:00Z,2026-08-26T22:58:00Z,Completed analysis for step 4,HASH-SHA256-344
CSE-01-CASE-0035-STP-1,CSE-01-CASE-0035,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-07T09:43:00Z,2026-08-07T09:46:00Z,Completed analysis for step 1,HASH-SHA256-351
CSE-01-CASE-0035-STP-2,CSE-01-CASE-0035,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-07T09:48:00Z,2026-08-07T09:54:00Z,Completed analysis for step 2,HASH-SHA256-352
CSE-01-CASE-0035-STP-3,CSE-01-CASE-0035,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-07T09:53:00Z,2026-08-07T10:02:00Z,Completed analysis for step 3,HASH-SHA256-353
CSE-01-CASE-0036-STP-1,CSE-01-CASE-0036,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-03T02:38:00Z,2026-08-03T02:41:00Z,Completed analysis for step 1,HASH-SHA256-361
CSE-01-CASE-0036-STP-2,CSE-01-CASE-0036,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-03T02:43:00Z,2026-08-03T02:49:00Z,Completed analysis for step 2,HASH-SHA256-362
CSE-01-CASE-0036-STP-3,CSE-01-CASE-0036,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-03T02:48:00Z,2026-08-03T02:57:00Z,Completed analysis for step 3,HASH-SHA256-363
CSE-01-CASE-0037-STP-1,CSE-01-CASE-0037,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-04T03:16:00Z,2026-08-04T03:19:00Z,Completed analysis for step 1,HASH-SHA256-371
CSE-01-CASE-0037-STP-2,CSE-01-CASE-0037,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-04T03:21:00Z,2026-08-04T03:27:00Z,Completed analysis for step 2,HASH-SHA256-372
CSE-01-CASE-0037-STP-3,CSE-01-CASE-0037,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-04T03:26:00Z,2026-08-04T03:35:00Z,Completed analysis for step 3,HASH-SHA256-373
CSE-01-CASE-0037-STP-4,CSE-01-CASE-0037,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-04T03:31:00Z,2026-08-04T03:43:00Z,Completed analysis for step 4,HASH-SHA256-374
CSE-01-CASE-0037-STP-5,CSE-01-CASE-0037,Forensic Step 5: Memory Dump,Completed,ANON-02,2026-08-04T03:36:00Z,2026-08-04T03:51:00Z,Completed analysis for step 5,HASH-SHA256-375
CSE-01-CASE-0038-STP-1,CSE-01-CASE-0038,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-20T09:54:00Z,2026-08-20T09:57:00Z,Completed analysis for step 1,HASH-SHA256-381
CSE-01-CASE-0038-STP-2,CSE-01-CASE-0038,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-20T09:59:00Z,2026-08-20T10:05:00Z,Completed analysis for step 2,HASH-SHA256-382
CSE-01-CASE-0038-STP-3,CSE-01-CASE-0038,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-20T10:04:00Z,2026-08-20T10:13:00Z,Completed analysis for step 3,HASH-SHA256-383
CSE-01-CASE-0038-STP-4,CSE-01-CASE-0038,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-20T10:09:00Z,2026-08-20T10:21:00Z,Completed analysis for step 4,HASH-SHA256-384
CSE-01-CASE-0039-STP-1,CSE-01-CASE-0039,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-08T05:55:00Z,2026-08-08T05:58:00Z,Completed analysis for step 1,HASH-SHA256-391
CSE-01-CASE-0039-STP-2,CSE-01-CASE-0039,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-08T06:00:00Z,2026-08-08T06:06:00Z,Completed analysis for step 2,HASH-SHA256-392
CSE-01-CASE-0039-STP-3,CSE-01-CASE-0039,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-08T06:05:00Z,2026-08-08T06:14:00Z,Completed analysis for step 3,HASH-SHA256-393
CSE-01-CASE-0039-STP-4,CSE-01-CASE-0039,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-08T06:10:00Z,2026-08-08T06:22:00Z,Completed analysis for step 4,HASH-SHA256-394
CSE-01-CASE-0039-STP-5,CSE-01-CASE-0039,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-08T06:15:00Z,2026-08-08T06:30:00Z,Completed analysis for step 5,HASH-SHA256-395
CSE-01-CASE-0040-STP-1,CSE-01-CASE-0040,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-21T17:35:00Z,2026-08-21T17:38:00Z,Completed analysis for step 1,HASH-SHA256-401
CSE-01-CASE-0040-STP-2,CSE-01-CASE-0040,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-21T17:40:00Z,2026-08-21T17:46:00Z,Completed analysis for step 2,HASH-SHA256-402
CSE-01-CASE-0040-STP-3,CSE-01-CASE-0040,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-21T17:45:00Z,2026-08-21T17:54:00Z,Completed analysis for step 3,HASH-SHA256-403
CSE-01-CASE-0041-STP-1,CSE-01-CASE-0041,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-18T14:43:00Z,2026-08-18T14:46:00Z,Completed analysis for step 1,HASH-SHA256-411
CSE-01-CASE-0041-STP-2,CSE-01-CASE-0041,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-18T14:48:00Z,2026-08-18T14:54:00Z,Completed analysis for step 2,HASH-SHA256-412
CSE-01-CASE-0041-STP-3,CSE-01-CASE-0041,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-18T14:53:00Z,2026-08-18T15:02:00Z,Completed analysis for step 3,HASH-SHA256-413
CSE-01-CASE-0041-STP-4,CSE-01-CASE-0041,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-18T14:58:00Z,2026-08-18T15:10:00Z,Completed analysis for step 4,HASH-SHA256-414
CSE-01-CASE-0042-STP-1,CSE-01-CASE-0042,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-10T13:38:00Z,2026-08-10T13:41:00Z,Completed analysis for step 1,HASH-SHA256-421
CSE-01-CASE-0042-STP-2,CSE-01-CASE-0042,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-10T13:43:00Z,2026-08-10T13:49:00Z,Completed analysis for step 2,HASH-SHA256-422
CSE-01-CASE-0042-STP-3,CSE-01-CASE-0042,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-10T13:48:00Z,2026-08-10T13:57:00Z,Completed analysis for step 3,HASH-SHA256-423
CSE-01-CASE-0042-STP-4,CSE-01-CASE-0042,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-10T13:53:00Z,2026-08-10T14:05:00Z,Completed analysis for step 4,HASH-SHA256-424
CSE-01-CASE-0042-STP-5,CSE-01-CASE-0042,Forensic Step 5: Memory Dump,Completed,ANON-03,2026-08-10T13:58:00Z,2026-08-10T14:13:00Z,Completed analysis for step 5,HASH-SHA256-425
CSE-01-CASE-0043-STP-1,CSE-01-CASE-0043,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-28T01:27:00Z,2026-08-28T01:30:00Z,Completed analysis for step 1,HASH-SHA256-431
CSE-01-CASE-0043-STP-2,CSE-01-CASE-0043,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-28T01:32:00Z,2026-08-28T01:38:00Z,Completed analysis for step 2,HASH-SHA256-432
CSE-01-CASE-0043-STP-3,CSE-01-CASE-0043,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-28T01:37:00Z,2026-08-28T01:46:00Z,Completed analysis for step 3,HASH-SHA256-433
CSE-01-CASE-0044-STP-1,CSE-01-CASE-0044,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-25T01:24:00Z,2026-08-25T01:27:00Z,Completed analysis for step 1,HASH-SHA256-441
CSE-01-CASE-0044-STP-2,CSE-01-CASE-0044,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-25T01:29:00Z,2026-08-25T01:35:00Z,Completed analysis for step 2,HASH-SHA256-442
CSE-01-CASE-0044-STP-3,CSE-01-CASE-0044,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-25T01:34:00Z,2026-08-25T01:43:00Z,Completed analysis for step 3,HASH-SHA256-443
CSE-01-CASE-0045-STP-1,CSE-01-CASE-0045,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-23T05:07:00Z,2026-08-23T05:10:00Z,Completed analysis for step 1,HASH-SHA256-451
CSE-01-CASE-0045-STP-2,CSE-01-CASE-0045,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-23T05:12:00Z,2026-08-23T05:18:00Z,Completed analysis for step 2,HASH-SHA256-452
CSE-01-CASE-0045-STP-3,CSE-01-CASE-0045,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-23T05:17:00Z,2026-08-23T05:26:00Z,Completed analysis for step 3,HASH-SHA256-453
CSE-01-CASE-0046-STP-1,CSE-01-CASE-0046,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-21T21:59:00Z,2026-08-21T22:02:00Z,Completed analysis for step 1,HASH-SHA256-461
CSE-01-CASE-0046-STP-2,CSE-01-CASE-0046,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-21T22:04:00Z,2026-08-21T22:10:00Z,Completed analysis for step 2,HASH-SHA256-462
CSE-01-CASE-0046-STP-3,CSE-01-CASE-0046,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-21T22:09:00Z,2026-08-21T22:18:00Z,Completed analysis for step 3,HASH-SHA256-463
CSE-01-CASE-0046-STP-4,CSE-01-CASE-0046,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-21T22:14:00Z,2026-08-21T22:26:00Z,Completed analysis for step 4,HASH-SHA256-464
CSE-01-CASE-0046-STP-5,CSE-01-CASE-0046,Forensic Step 5: Memory Dump,Completed,ANON-03,2026-08-21T22:19:00Z,2026-08-21T22:34:00Z,Completed analysis for step 5,HASH-SHA256-465
CSE-01-CASE-0047-STP-1,CSE-01-CASE-0047,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-09T13:59:00Z,2026-08-09T14:02:00Z,Completed analysis for step 1,HASH-SHA256-471
CSE-01-CASE-0047-STP-2,CSE-01-CASE-0047,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-09T14:04:00Z,2026-08-09T14:10:00Z,Completed analysis for step 2,HASH-SHA256-472
CSE-01-CASE-0047-STP-3,CSE-01-CASE-0047,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-09T14:09:00Z,2026-08-09T14:18:00Z,Completed analysis for step 3,HASH-SHA256-473
CSE-01-CASE-0048-STP-1,CSE-01-CASE-0048,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-04T07:03:00Z,2026-08-04T07:06:00Z,Completed analysis for step 1,HASH-SHA256-481
CSE-01-CASE-0048-STP-2,CSE-01-CASE-0048,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-04T07:08:00Z,2026-08-04T07:14:00Z,Completed analysis for step 2,HASH-SHA256-482
CSE-01-CASE-0048-STP-3,CSE-01-CASE-0048,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-04T07:13:00Z,2026-08-04T07:22:00Z,Completed analysis for step 3,HASH-SHA256-483
CSE-01-CASE-0048-STP-4,CSE-01-CASE-0048,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-04T07:18:00Z,2026-08-04T07:30:00Z,Completed analysis for step 4,HASH-SHA256-484
CSE-01-CASE-0049-STP-1,CSE-01-CASE-0049,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-05T09:30:00Z,2026-08-05T09:33:00Z,Completed analysis for step 1,HASH-SHA256-491
CSE-01-CASE-0049-STP-2,CSE-01-CASE-0049,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-05T09:35:00Z,2026-08-05T09:41:00Z,Completed analysis for step 2,HASH-SHA256-492
CSE-01-CASE-0049-STP-3,CSE-01-CASE-0049,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-05T09:40:00Z,2026-08-05T09:49:00Z,Completed analysis for step 3,HASH-SHA256-493
CSE-01-CASE-0049-STP-4,CSE-01-CASE-0049,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-05T09:45:00Z,2026-08-05T09:57:00Z,Completed analysis for step 4,HASH-SHA256-494
CSE-01-CASE-0049-STP-5,CSE-01-CASE-0049,Forensic Step 5: Memory Dump,Completed,ANON-02,2026-08-05T09:50:00Z,2026-08-05T10:05:00Z,Completed analysis for step 5,HASH-SHA256-495
CSE-01-CASE-0050-STP-1,CSE-01-CASE-0050,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-04T20:04:00Z,2026-08-04T20:07:00Z,Completed analysis for step 1,HASH-SHA256-501
CSE-01-CASE-0050-STP-2,CSE-01-CASE-0050,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-04T20:09:00Z,2026-08-04T20:15:00Z,Completed analysis for step 2,HASH-SHA256-502
CSE-01-CASE-0050-STP-3,CSE-01-CASE-0050,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-04T20:14:00Z,2026-08-04T20:23:00Z,Completed analysis for step 3,HASH-SHA256-503
CSE-01-CASE-0051-STP-1,CSE-01-CASE-0051,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-28T14:03:00Z,2026-08-28T14:06:00Z,Completed analysis for step 1,HASH-SHA256-511
CSE-01-CASE-0051-STP-2,CSE-01-CASE-0051,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-28T14:08:00Z,2026-08-28T14:14:00Z,Completed analysis for step 2,HASH-SHA256-512
CSE-01-CASE-0051-STP-3,CSE-01-CASE-0051,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-28T14:13:00Z,2026-08-28T14:22:00Z,Completed analysis for step 3,HASH-SHA256-513
CSE-01-CASE-0051-STP-4,CSE-01-CASE-0051,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-28T14:18:00Z,2026-08-28T14:30:00Z,Completed analysis for step 4,HASH-SHA256-514
CSE-01-CASE-0051-STP-5,CSE-01-CASE-0051,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-28T14:23:00Z,2026-08-28T14:38:00Z,Completed analysis for step 5,HASH-SHA256-515
CSE-01-CASE-0052-STP-1,CSE-01-CASE-0052,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-11T22:01:00Z,2026-08-11T22:04:00Z,Completed analysis for step 1,HASH-SHA256-521
CSE-01-CASE-0052-STP-2,CSE-01-CASE-0052,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-11T22:06:00Z,2026-08-11T22:12:00Z,Completed analysis for step 2,HASH-SHA256-522
CSE-01-CASE-0052-STP-3,CSE-01-CASE-0052,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-11T22:11:00Z,2026-08-11T22:20:00Z,Completed analysis for step 3,HASH-SHA256-523
CSE-01-CASE-0052-STP-4,CSE-01-CASE-0052,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-11T22:16:00Z,2026-08-11T22:28:00Z,Completed analysis for step 4,HASH-SHA256-524
CSE-01-CASE-0053-STP-1,CSE-01-CASE-0053,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-28T10:03:00Z,2026-08-28T10:06:00Z,Completed analysis for step 1,HASH-SHA256-531
CSE-01-CASE-0053-STP-2,CSE-01-CASE-0053,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-28T10:08:00Z,2026-08-28T10:14:00Z,Completed analysis for step 2,HASH-SHA256-532
CSE-01-CASE-0053-STP-3,CSE-01-CASE-0053,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-28T10:13:00Z,2026-08-28T10:22:00Z,Completed analysis for step 3,HASH-SHA256-533
CSE-01-CASE-0053-STP-4,CSE-01-CASE-0053,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-28T10:18:00Z,2026-08-28T10:30:00Z,Completed analysis for step 4,HASH-SHA256-534
CSE-01-CASE-0054-STP-1,CSE-01-CASE-0054,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-27T15:26:00Z,2026-08-27T15:29:00Z,Completed analysis for step 1,HASH-SHA256-541
CSE-01-CASE-0054-STP-2,CSE-01-CASE-0054,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-27T15:31:00Z,2026-08-27T15:37:00Z,Completed analysis for step 2,HASH-SHA256-542
CSE-01-CASE-0054-STP-3,CSE-01-CASE-0054,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-27T15:36:00Z,2026-08-27T15:45:00Z,Completed analysis for step 3,HASH-SHA256-543
CSE-01-CASE-0055-STP-1,CSE-01-CASE-0055,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-25T16:34:00Z,2026-08-25T16:37:00Z,Completed analysis for step 1,HASH-SHA256-551
CSE-01-CASE-0055-STP-2,CSE-01-CASE-0055,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-25T16:39:00Z,2026-08-25T16:45:00Z,Completed analysis for step 2,HASH-SHA256-552
CSE-01-CASE-0055-STP-3,CSE-01-CASE-0055,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-25T16:44:00Z,2026-08-25T16:53:00Z,Completed analysis for step 3,HASH-SHA256-553
CSE-01-CASE-0056-STP-1,CSE-01-CASE-0056,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-04T16:17:00Z,2026-08-04T16:20:00Z,Completed analysis for step 1,HASH-SHA256-561
CSE-01-CASE-0056-STP-2,CSE-01-CASE-0056,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-04T16:22:00Z,2026-08-04T16:28:00Z,Completed analysis for step 2,HASH-SHA256-562
CSE-01-CASE-0056-STP-3,CSE-01-CASE-0056,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-04T16:27:00Z,2026-08-04T16:36:00Z,Completed analysis for step 3,HASH-SHA256-563
CSE-01-CASE-0056-STP-4,CSE-01-CASE-0056,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-04T16:32:00Z,2026-08-04T16:44:00Z,Completed analysis for step 4,HASH-SHA256-564
CSE-01-CASE-0057-STP-1,CSE-01-CASE-0057,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-24T18:34:00Z,2026-08-24T18:37:00Z,Completed analysis for step 1,HASH-SHA256-571
CSE-01-CASE-0057-STP-2,CSE-01-CASE-0057,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-24T18:39:00Z,2026-08-24T18:45:00Z,Completed analysis for step 2,HASH-SHA256-572
CSE-01-CASE-0057-STP-3,CSE-01-CASE-0057,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-24T18:44:00Z,2026-08-24T18:53:00Z,Completed analysis for step 3,HASH-SHA256-573
CSE-01-CASE-0057-STP-4,CSE-01-CASE-0057,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-24T18:49:00Z,2026-08-24T19:01:00Z,Completed analysis for step 4,HASH-SHA256-574
CSE-01-CASE-0058-STP-1,CSE-01-CASE-0058,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-03T06:41:00Z,2026-08-03T06:44:00Z,Completed analysis for step 1,HASH-SHA256-581
CSE-01-CASE-0058-STP-2,CSE-01-CASE-0058,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-03T06:46:00Z,2026-08-03T06:52:00Z,Completed analysis for step 2,HASH-SHA256-582
CSE-01-CASE-0058-STP-3,CSE-01-CASE-0058,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-03T06:51:00Z,2026-08-03T07:00:00Z,Completed analysis for step 3,HASH-SHA256-583
CSE-01-CASE-0058-STP-4,CSE-01-CASE-0058,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-03T06:56:00Z,2026-08-03T07:08:00Z,Completed analysis for step 4,HASH-SHA256-584
CSE-01-CASE-0059-STP-1,CSE-01-CASE-0059,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-14T10:53:00Z,2026-08-14T10:56:00Z,Completed analysis for step 1,HASH-SHA256-591
CSE-01-CASE-0059-STP-2,CSE-01-CASE-0059,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-14T10:58:00Z,2026-08-14T11:04:00Z,Completed analysis for step 2,HASH-SHA256-592
CSE-01-CASE-0059-STP-3,CSE-01-CASE-0059,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-14T11:03:00Z,2026-08-14T11:12:00Z,Completed analysis for step 3,HASH-SHA256-593
CSE-01-CASE-0059-STP-4,CSE-01-CASE-0059,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-14T11:08:00Z,2026-08-14T11:20:00Z,Completed analysis for step 4,HASH-SHA256-594
CSE-01-CASE-0059-STP-5,CSE-01-CASE-0059,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-14T11:13:00Z,2026-08-14T11:28:00Z,Completed analysis for step 5,HASH-SHA256-595
CSE-01-CASE-0060-STP-1,CSE-01-CASE-0060,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-29T17:43:00Z,2026-08-29T17:46:00Z,Completed analysis for step 1,HASH-SHA256-601
CSE-01-CASE-0060-STP-2,CSE-01-CASE-0060,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-29T17:48:00Z,2026-08-29T17:54:00Z,Completed analysis for step 2,HASH-SHA256-602
CSE-01-CASE-0060-STP-3,CSE-01-CASE-0060,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-29T17:53:00Z,2026-08-29T18:02:00Z,Completed analysis for step 3,HASH-SHA256-603
CSE-01-CASE-0060-STP-4,CSE-01-CASE-0060,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-29T17:58:00Z,2026-08-29T18:10:00Z,Completed analysis for step 4,HASH-SHA256-604
CSE-01-CASE-0060-STP-5,CSE-01-CASE-0060,Forensic Step 5: Memory Dump,Completed,ANON-01,2026-08-29T18:03:00Z,2026-08-29T18:18:00Z,Completed analysis for step 5,HASH-SHA256-605
CSE-02-CASE-0001-STP-1,CSE-02-CASE-0001,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-22T17:22:00Z,2026-08-22T17:25:00Z,Completed analysis for step 1,HASH-SHA256-11
CSE-02-CASE-0001-STP-2,CSE-02-CASE-0001,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-22T17:27:00Z,2026-08-22T17:33:00Z,Completed analysis for step 2,HASH-SHA256-12
CSE-02-CASE-0001-STP-3,CSE-02-CASE-0001,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-22T17:32:00Z,2026-08-22T17:41:00Z,Completed analysis for step 3,HASH-SHA256-13
CSE-02-CASE-0002-STP-1,CSE-02-CASE-0002,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-17T04:07:00Z,2026-08-17T04:10:00Z,Completed analysis for step 1,HASH-SHA256-21
CSE-02-CASE-0002-STP-2,CSE-02-CASE-0002,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-17T04:12:00Z,2026-08-17T04:18:00Z,Completed analysis for step 2,HASH-SHA256-22
CSE-02-CASE-0002-STP-3,CSE-02-CASE-0002,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-17T04:17:00Z,2026-08-17T04:26:00Z,Completed analysis for step 3,HASH-SHA256-23
CSE-02-CASE-0002-STP-4,CSE-02-CASE-0002,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-17T04:22:00Z,2026-08-17T04:34:00Z,Completed analysis for step 4,HASH-SHA256-24
CSE-02-CASE-0002-STP-5,CSE-02-CASE-0002,Forensic Step 5: Memory Dump,Completed,ANON-03,2026-08-17T04:27:00Z,2026-08-17T04:42:00Z,Completed analysis for step 5,HASH-SHA256-25
